"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.491883463E1,-4.292587191E-2,-3.195025344E-1,-3.469907337E-1
9.492886663E1,6.936581165E-2,-2.652121603E-1,-3.430760229E-1
9.493889763E1,2.971288946E-1,-1.956395034E-1,-4.003635335E-1
9.494892863E1,5.301597342E-1,-1.205533607E-1,-3.174570322E-1
9.495896062E1,7.137152356E-1,-2.593781009E-2,-2.931676984E-1
9.496899163E1,7.310408279E-1,7.248559356E-2,-2.589322507E-1
9.497902363E1,5.335569665E-1,1.397642416E-1,-1.812566686E-1
9.498905463E1,2.860536835E-1,1.884116140E-1,-1.097721183E-1
9.499908563E1,8.807953298E-3,1.955569115E-1,-7.011220872E-2
9.500911763E1,-2.583133230E-1,2.049479784E-1,1.412862718E-2
9.501914863E1,-4.524116465E-1,2.206680715E-1,5.803829312E-2
9.502917962E1,-5.607874498E-1,2.334838526E-1,9.978916705E-2
9.503921163E1,-5.855667803E-1,2.612239207E-1,1.026478708E-1
9.504924263E1,-5.604670224E-1,2.360665677E-1,9.291342616E-2
9.505927363E1,-5.225785267E-1,1.876992770E-1,1.049949431E-1
9.506930563E1,-4.131119254E-1,9.399896175E-2,1.073279822E-1
9.507933663E1,-2.281139159E-1,-2.742636502E-2,4.555799603E-2
9.508936863E1,-5.033429414E-2,-1.476970129E-1,8.463259935E-3
9.509939963E1,8.559709758E-2,-2.210189044E-1,1.843919456E-2
9.510943062E1,2.363903573E-1,-2.394896740E-1,6.452577889E-2
9.511946263E1,3.254063219E-1,-1.864870030E-1,1.528123033E-1
9.512949363E1,3.765282360E-1,-8.392727897E-2,3.177394527E-1
9.513952463E1,3.962769145E-1,1.921585098E-2,4.083555079E-1
9.514955663E1,3.166740900E-1,9.004112765E-2,4.720381182E-1
9.515958763E1,1.692049724E-1,1.320880169E-1,5.211061978E-1
9.516961963E1,-6.493332982E-4,1.493684395E-1,4.703067577E-1
9.517965062E1,-1.932808828E-1,1.504060279E-1,3.975849366E-1
9.518968162E1,-3.236121038E-1,1.813386758E-1,3.002855140E-1
9.519971363E1,-4.239321980E-1,1.706701384E-1,1.536250663E-1
9.520974463E1,-4.762621468E-1,1.452063914E-1,7.393921137E-2
9.521977563E1,-4.171351022E-1,6.945468932E-2,-1.148685515E-2
9.522980763E1,-3.017864943E-1,-2.002554417E-2,-5.818915129E-2
9.523983863E1,-8.334942788E-2,-1.194045290E-1,-6.274530172E-2
9.524987062E1,1.120420074E-1,-1.672423545E-1,-8.110789776E-2
9.525990162E1,2.491396263E-1,-2.172081278E-1,-5.707350254E-2
9.526993263E1,2.639038458E-1,-2.780055758E-1,-1.440905964E-1
9.527996463E1,2.335635209E-1,-3.544650833E-1,-1.870787412E-1
9.528999563E1,2.114990526E-1,-4.297542706E-1,-1.621216553E-1
9.530002663E1,1.556058106E-1,-4.861902805E-1,-1.809303939E-1
9.531005863E1,1.192410994E-1,-4.878792487E-1,-1.601300937E-1
9.532008963E1,1.065906483E-1,-4.458579411E-1,-1.715871280E-1
9.533012063E1,7.345184594E-2,-4.008048521E-1,-1.708100331E-1
9.534015262E1,3.543529630E-2,-3.351188394E-1,-6.657288909E-2
9.535018363E1,7.760629267E-2,-2.721463734E-1,-4.589245677E-2
9.536021563E1,1.449422434E-1,-1.713310200E-1,-6.475615919E-2
9.537024663E1,1.493320405E-1,-8.896962538E-2,3.014356613E-2
9.538027763E1,1.397005069E-1,1.100445986E-3,1.629735947E-2
9.539030963E1,9.770551175E-2,8.567764297E-2,-1.314921856E-2
9.540034063E1,4.904176712E-2,1.490281315E-1,2.315146565E-2
9.541037162E1,-2.295032144E-2,1.505544010E-1,8.245158792E-3
9.542040363E1,-8.447004676E-2,1.273947492E-1,-1.459815860E-2
9.543043463E1,-1.451828563E-1,9.335167497E-2,-2.019277453E-2
9.544046663E1,-1.497124019E-1,6.071339428E-2,-3.471550405E-2
9.545049787E1,-1.325446844E-1,4.485106766E-2,1.381170809E-2
9.546052888E1,-9.087040901E-2,1.722319297E-2,1.479345560E-4
9.547056088E1,-5.708051920E-3,-1.048785836E-2,1.520276070E-4
9.548059188E1,3.876557797E-2,-6.665643118E-2,-2.403088689E-2
9.549062288E1,4.551092595E-2,-9.288945258E-2,-1.025367737E-2
9.550065488E1,1.357548058E-2,-1.003523270E-1,6.700850666E-2
9.551068588E1,1.883417398E-2,-9.809595957E-2,1.274827498E-1
9.552071687E1,9.194249600E-2,-6.896074578E-2,9.568442166E-2
9.553074887E1,1.487198371E-1,-5.445058778E-2,8.050446510E-2
9.554077988E1,2.067189538E-1,-4.734841347E-2,9.022780001E-2
9.555081188E1,2.714792061E-1,-5.565116733E-2,9.123410583E-2
9.556084288E1,2.988023677E-1,-8.637974739E-2,7.485780895E-2
9.557087388E1,2.396317613E-1,-1.273219514E-1,2.816369891E-2
9.558090588E1,1.356317219E-1,-1.567838784E-1,2.988687336E-2
9.559093688E1,8.987696707E-2,-1.334233747E-1,4.267882705E-2
9.560096787E1,1.305461061E-1,-8.492759138E-2,5.468199134E-2
9.561099988E1,1.493101135E-1,-5.574691549E-2,5.202852488E-2
9.562103088E1,1.712450659E-1,-3.454929695E-2,-1.013205528E-2
9.563106288E1,1.444089773E-1,-5.212134942E-2,-5.041410863E-2
9.564109388E1,8.203760505E-2,-1.200005065E-1,-3.676319897E-2
9.565112488E1,3.110046297E-2,-1.725313072E-1,-7.577816069E-2
9.566115688E1,-2.012406975E-2,-2.141593896E-1,-8.482380331E-2
9.567118787E1,1.061854362E-3,-2.288750772E-1,-3.621005237E-2
9.568121887E1,5.627652705E-2,-1.888427000E-1,1.449407816E-2
9.569125088E1,6.136155814E-2,-1.677463844E-1,4.560418904E-2
9.570128188E1,8.869992256E-2,-1.288483670E-1,5.970650375E-2
9.571131388E1,1.137762916E-1,-1.285387570E-1,-4.137255907E-2
9.572134488E1,8.424054354E-2,-1.255641322E-1,-1.063310319E-1
9.573137588E1,8.464020073E-2,-1.388019361E-1,-8.826839805E-2
9.574140788E1,1.467031324E-1,-1.151720951E-1,-9.186735928E-2
9.575143887E1,2.405021194E-1,-7.427155249E-2,-8.856134355E-2
9.576146987E1,2.855508229E-1,-2.093376294E-2,-7.060805261E-2
9.577150188E1,3.255633196E-1,2.275546297E-2,-2.981261373E-2
9.578153288E1,2.927168781E-1,4.527645260E-2,-4.585269570E-2
9.579156388E1,2.397647855E-1,6.709972322E-2,-1.091792107E-2
9.580159588E1,1.995719022E-1,7.242704831E-2,2.738017201E-2
9.581162688E1,1.317760679E-1,9.923909023E-2,8.118157268E-2
9.582165887E1,6.056545973E-2,9.141420007E-2,8.426773310E-2
9.583168987E1,-1.736886173E-2,1.066542368E-1,7.596527159E-2
9.584172088E1,-6.669100285E-2,7.197045386E-2,8.317371905E-2
9.585175288E1,-1.344804052E-1,2.782733783E-2,4.126906335E-2
9.586178388E1,-1.523603135E-1,-9.151769578E-3,3.093469441E-2
9.587181488E1,-1.316886520E-1,-7.669836625E-2,1.607282639E-2
9.588184688E1,-8.360348940E-2,-1.424595156E-1,7.368310332E-2
9.589187788E1,1.939375252E-2,-1.769140877E-1,5.538365722E-2
9.590190987E1,9.870275438E-2,-1.637091744E-1,6.161445022E-2
9.591194087E1,1.694160569E-1,-1.063539822E-1,9.735672534E-2
9.592197188E1,2.132058549E-1,-5.078072906E-2,9.365017533E-2
9.593200388E1,2.002767840E-1,-3.170945048E-3,7.644591272E-2
9.594203488E1,1.322245494E-1,2.099062711E-2,8.596108675E-2
9.595206588E1,1.890492529E-2,-2.066406012E-2,1.133944684E-1
9.596209788E1,-3.092943192E-2,-6.244753227E-2,1.384848708E-1
9.597212888E1,-1.261916846E-2,-1.014852250E-1,1.523193830E-1
9.598215987E1,-5.266294777E-3,-1.244177856E-1,1.375534093E-1
9.599219188E1,1.116233468E-3,-1.009739591E-1,1.210759556E-1
9.600222288E1,-7.687919140E-3,-5.875771992E-2,1.287270373E-1
9.601225488E1,-4.924028009E-2,-4.156624809E-2,1.310080361E-1
9.602228588E1,-6.885008723E-2,-4.976952620E-2,9.057804823E-2
9.603231688E1,-3.362821430E-2,-6.688242607E-2,9.626914322E-2
9.604234888E1,3.493477464E-2,-9.375834882E-2,6.719386339E-2
9.605237987E1,8.266618073E-2,-1.097544305E-1,1.046242297E-2
9.606241087E1,9.455970973E-2,-1.250137630E-1,-4.084280133E-2
9.607244288E1,1.364096940E-1,-9.541493811E-2,-2.881741762E-2
9.608247388E1,1.758611503E-1,-7.187243991E-2,-3.237018585E-2
9.609250488E1,1.554046664E-1,-5.037654027E-2,-1.127226233E-2
9.610253688E1,1.176103109E-1,-4.040206745E-2,-8.485479355E-3
9.611256788E1,6.667463064E-2,-3.313310131E-2,7.196168303E-3
9.612259988E1,3.156765550E-2,-4.775238298E-2,2.409696043E-2
9.613263087E1,5.007789373E-2,-3.835444562E-2,-2.065470457E-2
9.614266187E1,6.230792999E-2,-3.655021414E-2,-5.057022929E-2
9.615269388E1,7.362053812E-2,-2.189109832E-2,-1.911337852E-2
9.616272488E1,6.600073904E-2,-3.739725642E-2,-7.987121165E-2
9.617275588E1,5.828036785E-2,-5.234580941E-2,-9.149255276E-2
9.618278788E1,1.115651670E-1,-5.741242178E-2,-1.034945476E-1
9.619281888E1,1.609896344E-1,-5.161900051E-2,-1.120174491E-1
9.620285087E1,1.881932205E-1,-7.731729403E-2,-1.019058591E-1
9.621288187E1,1.944924259E-1,-8.507019036E-2,-1.165496260E-1
9.622291288E1,1.951350349E-1,-1.020431956E-1,-8.898585141E-2
9.623294488E1,2.059409818E-1,-8.932637863E-2,-6.440064847E-2
9.624297588E1,2.052527645E-1,-8.986227594E-2,-3.267014802E-2
9.625300688E1,1.708354685E-1,-9.359331116E-2,-2.397007585E-2
9.626303888E1,1.381928024E-1,-7.818363212E-2,-2.449223220E-2
9.627306988E1,8.764274597E-2,-6.588262528E-2,-2.924894214E-2
9.628310087E1,8.074975580E-2,-5.693024576E-2,-1.701773643E-2
9.629313287E1,7.261013925E-2,-5.986803308E-2,1.729021668E-2
9.630316388E1,1.345912099E-1,-6.938737325E-2,7.074838579E-2
9.631319588E1,1.780749062E-1,-5.453076772E-2,2.185396850E-2
9.632322688E1,1.291497910E-1,1.345853627E-2,1.443385184E-2
9.633325788E1,9.069703907E-2,3.687429607E-2,3.915938795E-2
9.634328988E1,-1.604183614E-3,5.974166013E-2,-6.008014083E-3
9.635332088E1,-7.659794033E-2,4.792699546E-2,6.934797764E-3
9.636335187E1,-8.929078370E-2,1.514355764E-3,1.248205125E-2
9.637338388E1,-4.566441536E-2,-2.312201031E-2,3.148725629E-2
9.638341488E1,5.832129836E-2,-6.338732600E-2,5.899080455E-2
9.639344688E1,1.848579687E-1,-8.254536264E-2,-2.182180882E-3
9.640347788E1,2.459713125E-1,-1.122518494E-1,-1.800942421E-4
9.641350888E1,2.119641986E-1,-1.178906118E-1,6.149750590E-2
9.642354088E1,1.496208930E-1,-1.157885378E-1,4.779338658E-2
9.643357187E1,7.024581760E-2,-1.003858023E-1,8.814677596E-2
9.644360287E1,1.242942631E-2,-4.827556260E-2,1.406214434E-1
9.645363438E1,-2.354205966E-2,-2.025051579E-2,1.725969422E-1
9.646366538E1,-5.951442271E-2,-1.884835348E-2,1.752281892E-1
9.647369638E1,-9.369169056E-2,-4.054430097E-2,2.007080162E-1
9.648372838E1,-1.129699606E-1,-5.423314445E-2,1.837984532E-1
9.649375938E1,-1.565729401E-1,-7.607205637E-2,1.005463815E-1
9.650379138E1,-1.754784501E-1,-9.766282707E-2,7.951219261E-2
9.651382237E1,-1.219977692E-1,-1.125605824E-1,7.775919735E-2
9.652385337E1,1.677566171E-3,-1.215946767E-1,5.910073221E-2
9.653388538E1,1.411830685E-1,-8.773798250E-2,5.442705274E-2
9.654391638E1,2.563390106E-1,-7.076921649E-2,3.803087533E-2
9.655394738E1,2.898572972E-1,-1.094120029E-1,-3.177961707E-2
9.656397938E1,2.363552740E-1,-1.443033620E-1,-5.229574263E-2
9.657401038E1,1.726481053E-1,-1.637358523E-1,-8.387713909E-2
9.658404237E1,1.125208944E-1,-1.678026639E-1,-9.719358802E-2
9.659407337E1,1.066885892E-1,-1.601308246E-1,-3.456172228E-2
9.660410438E1,1.243863568E-1,-1.320964222E-1,-8.302578449E-2
9.661413638E1,1.248398083E-1,-7.829355977E-2,-1.036857516E-1
9.662416738E1,1.350519705E-1,-1.873506367E-2,-9.024651110E-2
9.663419838E1,1.338111913E-1,3.095757164E-2,-1.446174306E-1
9.664423038E1,1.123410925E-1,7.957146876E-2,-1.408728737E-1
9.665426138E1,6.387059838E-2,8.260193445E-2,-1.213735789E-1
9.666429238E1,4.079310000E-2,5.544709951E-2,-1.147217864E-1
9.667432437E1,6.212403506E-2,1.256288901E-2,-5.348682046E-2
9.668435538E1,8.324476272E-2,-1.770207994E-2,-5.125903130E-2
9.669438738E1,1.142627800E-1,-1.858778693E-2,2.686210871E-2
9.670441838E1,1.249950519E-1,-1.554043740E-2,6.561979294E-2
9.671444938E1,6.429218262E-2,-1.497640036E-2,5.967434406E-2
9.672448138E1,-4.947913885E-3,-6.922430903E-2,7.656636536E-2
9.673451238E1,-5.240011543E-2,-1.382060317E-1,1.115777385E-1
9.674454337E1,-5.980064392E-2,-1.914834487E-1,9.971315324E-2
9.675457538E1,-2.432354003E-2,-1.922631750E-1,1.166268092E-1
9.676460638E1,1.844796538E-4,-1.364369566E-1,1.367026395E-1
9.677463838E1,1.787289172E-2,-5.172951289E-2,8.696446896E-2
9.678466938E1,-1.586612731E-2,-1.896705195E-2,3.775254786E-2
9.679470038E1,-2.985588312E-2,4.641008154E-3,1.766443849E-2
9.680473238E1,-2.815434337E-2,-1.009390220E-2,1.461043775E-2
9.681476337E1,5.554504037E-2,-4.619665816E-2,-1.757673025E-3
9.682479437E1,1.403451625E-1,-7.078880467E-2,1.143189132E-2
9.683482638E1,1.633369991E-1,-9.313021168E-2,5.372772574E-2
9.684485738E1,1.952876472E-1,-1.104913989E-1,8.894375145E-2
9.685488938E1,2.294383103E-1,-1.150990049E-1,1.175383902E-1
9.686492038E1,2.399574512E-1,-1.226365044E-1,1.265524578E-1
9.687495138E1,1.950031802E-1,-9.703425139E-2,1.347982013E-1
9.688498338E1,1.132941887E-1,-5.943979762E-2,9.754968345E-2
9.689501437E1,-2.554794699E-2,-4.784118757E-2,3.796655595E-2
9.690504537E1,-1.645774859E-1,-2.558025286E-2,3.534875751E-2
9.691507738E1,-2.255326626E-1,-1.491580859E-2,3.586565137E-2
9.692510838E1,-2.096867082E-1,-9.056021422E-3,2.163879097E-2
9.693513938E1,-1.338243476E-1,-8.012658879E-3,-1.697856009E-2
9.694517138E1,-3.040932208E-2,-4.987667643E-2,-5.825171649E-2
9.695520238E1,8.201070786E-2,-9.781500086E-2,-1.286948776E-1
9.696523437E1,1.572529712E-1,-1.668350959E-1,-1.021800935E-1
9.697526537E1,2.374998665E-1,-2.009263366E-1,-1.253590411E-1
9.698529638E1,2.886945784E-1,-2.005130846E-1,-1.010498267E-1
9.699532838E1,3.029582763E-1,-1.656683571E-1,-9.285203040E-2
9.700535938E1,2.657267153E-1,-1.165096457E-1,-4.871724665E-2
9.701539038E1,2.025332245E-1,-5.374168597E-2,-2.746320248E-2
9.702542238E1,1.102071512E-1,-5.886684358E-3,-7.106881320E-2
9.703545338E1,1.928645611E-2,2.618244298E-2,-4.377810359E-3
9.704548437E1,-2.913229018E-2,3.962833464E-2,6.490818679E-2
9.705551637E1,-5.943577766E-2,1.641671576E-2,6.353350639E-2
9.706554738E1,-6.260759979E-2,-1.352460980E-3,6.404864609E-2
9.707557938E1,-8.991789758E-2,-1.776537605E-2,8.098802984E-2
9.708561038E1,-9.227257133E-2,-3.696880169E-2,1.081302202E-1
9.709564138E1,-6.476522237E-2,-3.131264381E-2,6.424745142E-2
9.710567338E1,-1.358951390E-2,-5.114815347E-2,-2.579791546E-3
9.711570438E1,2.273543626E-2,-9.286372483E-2,-4.709522903E-2
9.712573537E1,4.924583495E-2,-1.336294891E-1,-4.099716783E-2
9.713576738E1,1.518039510E-1,-1.525556105E-1,-2.864258587E-2
9.714579838E1,2.155026412E-1,-1.247365319E-1,4.367987037E-2
9.715583038E1,2.821556371E-1,-9.125069730E-2,9.426647186E-2
9.716586138E1,2.675849605E-1,-5.889308296E-2,9.768299997E-2
9.717589238E1,1.666500315E-1,-4.395863637E-3,1.045499700E-1
9.718592438E1,3.939181477E-2,6.862950101E-3,9.882846951E-2
9.719595537E1,-7.568548232E-2,-3.188267425E-2,9.641123056E-2
9.720598637E1,-1.069023049E-1,-7.714582443E-2,8.836312294E-2
9.721601838E1,-4.850353092E-2,-1.336750243E-1,7.384097815E-2
9.722604938E1,5.027699143E-2,-1.448951733E-1,1.375615954E-2
9.723608038E1,1.078311351E-1,-1.051470438E-1,7.742298245E-3
9.724611238E1,1.533347520E-1,-6.629185729E-2,5.533804893E-2
9.725614338E1,1.047578385E-1,-3.732599348E-2,2.197091281E-2
9.726617538E1,7.802232206E-3,-5.496865109E-2,3.348934293E-2
9.727620637E1,-2.456093699E-2,-5.617463931E-2,-2.862679839E-2
9.728623737E1,-4.730806768E-2,-6.548326045E-2,-4.305889606E-2
9.729626938E1,-2.500123233E-2,-8.902276196E-2,-8.954250634E-2
9.730630038E1,5.771669626E-2,-9.491141975E-2,-8.319418430E-2
9.731633138E1,1.705773139E-1,-9.411100902E-2,-5.728926480E-2
9.732636338E1,2.151184791E-1,-7.780955650E-2,1.805503249E-2
9.733639438E1,2.071437541E-1,-7.323886111E-2,3.870272040E-2
9.734642637E1,1.280013978E-1,-7.480766907E-2,4.522528946E-2
9.735645737E1,9.235706359E-2,-7.989555068E-2,7.569337606E-2
9.736648838E1,4.974226356E-2,-6.499158271E-2,1.676922977E-2
9.737652038E1,-1.343836337E-2,-3.730260462E-2,1.256391227E-2
9.738655138E1,-2.701062799E-2,-1.910753131E-2,3.611240387E-2
9.739658238E1,-2.828561336E-2,1.273201972E-2,1.734693468E-2
9.740661438E1,-7.665699720E-3,3.395346567E-2,1.017181635E-2
9.741664538E1,3.458745003E-2,1.591480538E-2,4.558489323E-3
9.742667637E1,7.724785835E-2,-2.277220063E-2,-6.535374463E-2
9.743670837E1,7.882543713E-2,-8.449138910E-2,-9.061488569E-2
9.744673938E1,1.127211615E-1,-1.242477778E-1,-7.435845673E-2
9.745677100E1,2.015535235E-1,-1.579680126E-1,-4.896516860E-2
9.746680200E1,2.861671194E-1,-1.625842432E-1,-6.576948166E-3
9.747683300E1,2.885337800E-1,-1.306642199E-1,-9.730526984E-2
9.748686500E1,1.819130185E-1,-9.496850319E-2,-9.511197925E-2
9.749689600E1,9.276198328E-2,-6.148325332E-2,-1.144241631E-2
9.750692700E1,3.855244696E-2,-3.360065930E-2,-3.327825844E-2
9.751695900E1,1.926335961E-2,-2.551293679E-2,2.805786431E-2
9.752699000E1,7.194326431E-2,-4.804671720E-2,5.357979119E-2
9.753702100E1,7.458211273E-2,-6.763569362E-2,9.807534814E-2
9.754705300E1,8.840551525E-2,-7.862911686E-2,1.445595431E-1
9.755708400E1,1.199237618E-1,-8.117433675E-2,7.775802791E-2
9.756711600E1,9.010296196E-2,-7.441597871E-2,8.772753060E-2
9.757714700E1,4.876285493E-2,-4.922668532E-2,3.522128820E-2
9.758717800E1,-3.470117837E-2,-4.339876547E-2,1.819302678E-2
9.759721000E1,-1.114695650E-1,-3.869387649E-2,4.989429116E-3
9.760724100E1,-1.298950186E-1,-5.211842582E-2,-6.258918107E-2
9.761727200E1,-1.251888871E-1,-9.262208864E-2,-3.236199975E-2
9.762730400E1,-5.855080158E-2,-1.395821008E-1,6.307976246E-3
9.763733500E1,5.257728606E-2,-1.446607731E-1,2.250184000E-2
9.764736700E1,1.842562902E-1,-1.406506795E-1,8.042084992E-2
9.765739800E1,2.918854040E-1,-1.050682526E-1,1.140160275E-1
9.766742900E1,3.079269478E-1,-1.007576852E-1,1.132009256E-1
9.767746100E1,2.654203212E-1,-9.632593431E-2,1.156520784E-1
9.768749200E1,2.086856648E-1,-9.244133659E-2,1.186721653E-1
9.769752300E1,8.547489077E-2,-1.052533170E-1,8.919810534E-2
9.770755500E1,-7.071710318E-2,-6.646771230E-2,4.951422215E-2
9.771758600E1,-1.859508133E-1,-1.167221189E-2,5.548130572E-2
9.772761700E1,-2.497547534E-1,5.405699708E-2,7.015547812E-2
9.773764900E1,-2.375586310E-1,9.081566446E-2,9.955118537E-2
9.774768000E1,-2.036661226E-1,7.144150011E-2,7.841583967E-2
9.775771200E1,-1.778851640E-1,2.770739682E-2,6.107884526E-2
9.776774300E1,-1.057846096E-1,-2.564471841E-2,3.194509327E-2
9.777777400E1,9.108207822E-3,-9.027136177E-2,5.334765673E-2
9.778780600E1,8.232324153E-2,-1.239318819E-1,-1.281066477E-2
9.779783700E1,1.031021994E-1,-1.379597908E-1,-1.073841155E-2
9.780786800E1,1.179169974E-1,-1.327088450E-1,-5.374819100E-2
9.781790000E1,1.318351248E-1,-7.255290963E-2,-3.563468635E-2
9.782793100E1,1.619900930E-1,-5.185362004E-2,-3.357880533E-2
9.783796200E1,1.589384311E-1,-3.125921488E-3,-1.712941825E-1
9.784799400E1,8.576257378E-2,3.815235123E-2,-1.611884397E-1
9.785802500E1,1.590004116E-2,9.250024728E-2,-1.412330621E-1
9.786805700E1,-3.305138648E-3,1.632036826E-1,-7.039989173E-2
9.787808800E1,2.049302906E-2,1.471494942E-1,-1.916424930E-2
9.788811900E1,7.348926812E-2,8.489857458E-2,-2.125696778E-2
9.789815100E1,8.043751448E-2,3.418428451E-2,-3.116156638E-2
9.790818200E1,5.072313398E-2,-1.211550392E-2,-4.834536374E-2
9.791821300E1,4.928676546E-2,-3.153929651E-2,-6.737746596E-2
9.792824500E1,3.154982150E-2,-3.799389169E-2,-7.459760785E-2
9.793827600E1,1.476100355E-2,-5.031185545E-2,-5.950126648E-2
9.794830800E1,4.040426016E-4,-7.336340681E-2,-2.251061082E-2
9.795833900E1,4.269753814E-2,-7.780626744E-2,-1.685635328E-2
9.796837000E1,8.731851786E-2,-9.228163451E-2,-5.208465815E-2
9.797840200E1,7.833310157E-2,-1.273972343E-1,-5.568888187E-2
9.798843300E1,9.903019845E-2,-1.267215885E-1,-6.986954927E-2
9.799846400E1,1.630621800E-1,-1.296618609E-1,-3.051486433E-2
9.800849600E1,2.282352456E-1,-9.076493986E-2,-2.332512796E-2
9.801852700E1,2.466446194E-1,-4.754414901E-2,-5.201624572E-2
9.802855800E1,1.947783548E-1,8.517419770E-3,3.396998405E-2
9.803859000E1,1.346458814E-1,5.375586547E-2,6.110808134E-2
9.804862100E1,7.556210607E-2,3.398672171E-2,7.173598051E-2
9.805865300E1,2.675744355E-2,-3.432819910E-2,1.025508070E-1
9.806868400E1,7.121616304E-3,-8.054415308E-2,1.455822212E-1
9.807871500E1,-1.474375427E-2,-9.757621519E-2,2.049203503E-1
9.808874700E1,-4.781268239E-3,-6.009132363E-2,1.531146044E-1
9.809877800E1,-3.721635818E-2,-1.775017329E-2,1.035664684E-1
9.810880900E1,-7.486336380E-2,-1.979984164E-2,6.273360729E-2
9.811884100E1,-9.346247971E-2,-5.469068907E-2,1.636284828E-2
9.812887200E1,-2.350609928E-2,-1.420241904E-1,4.268233538E-2
9.813890300E1,1.268761012E-1,-1.921039845E-1,-2.560612679E-2
9.814893500E1,2.279069245E-1,-1.911919650E-1,-1.025718570E-2
9.815896600E1,3.332588401E-1,-1.469889151E-1,3.650592148E-2
9.816899800E1,4.086259416E-1,-8.744744897E-2,5.999067843E-2
9.817902900E1,3.668098712E-1,-4.142766908E-2,3.115864277E-2
9.818906000E1,1.722747606E-1,6.943860948E-3,1.810824215E-2
9.819909200E1,-2.849377424E-2,2.931735456E-2,-2.320935309E-2
9.820912300E1,-1.694631270E-1,6.120448731E-2,-3.462428749E-2
9.821915400E1,-2.209376281E-1,7.832571946E-2,-7.402575016E-3
9.822918600E1,-2.151576555E-1,7.557818592E-2,3.122237742E-2
9.823921700E1,-1.251122886E-1,6.267732784E-2,7.382636011E-2
9.824924800E1,-1.648417801E-2,2.368824005E-2,1.026782763E-1
9.825928000E1,5.376719445E-2,-9.177497327E-3,1.007568812E-1
9.826931100E1,1.017997321E-1,-7.838872321E-2,7.424034297E-2
9.827934300E1,1.295120260E-1,-1.173172192E-1,3.608316779E-2
9.828937400E1,1.237478408E-1,-1.470667561E-1,1.258145392E-2
9.829940500E1,9.644748330E-2,-1.712351257E-1,-1.100621402E-2
9.830943700E1,7.890729815E-2,-1.380554659E-1,-3.272628129E-2
9.831946800E1,8.797779143E-2,-1.399962299E-1,-1.117402911E-2
9.832949900E1,1.060617676E-1,-1.398214712E-1,-3.384543836E-2
9.833953100E1,1.566518775E-1,-1.498504693E-1,-6.654716134E-2
9.834956200E1,1.795630226E-1,-1.551380333E-1,-9.298768580E-2
9.835959400E1,2.202040949E-1,-1.556301496E-1,-4.485457599E-2
9.836962500E1,2.426711440E-1,-1.214212337E-1,-2.260650516E-2
9.837965600E1,2.488092586E-1,-1.012758216E-1,3.560486555E-2
9.838968800E1,1.879938304E-1,-9.242854580E-2,3.502716064E-2
9.839971900E1,7.594305217E-2,-7.123721302E-2,6.268799901E-3
9.840975000E1,-8.058340251E-3,-4.358024843E-2,2.579908490E-2
9.841978200E1,-5.389700264E-2,-3.535803996E-2,1.289427996E-2
9.842981300E1,-6.187289715E-2,-4.708316915E-2,-2.106810272E-2
9.843984400E1,-2.710155219E-2,-5.055400327E-2,-4.654968381E-2
9.844987600E1,6.885330319E-2,-3.947959609E-2,-2.950154185E-2
9.845990717E1,1.517972267E-1,-2.910795115E-2,-3.077857375E-2
9.846993917E1,1.652747664E-1,-6.726081401E-2,-1.064836442E-2
9.847997017E1,1.761780694E-1,-1.203711469E-1,6.784758210E-2
9.849000117E1,1.795533746E-1,-1.424366384E-1,4.635263264E-2
9.850003317E1,1.434930110E-1,-1.440164830E-1,6.724882722E-3
9.851006417E1,7.315948516E-2,-1.183925222E-1,-5.485039115E-2
9.852009517E1,2.654928267E-2,-5.838591009E-2,-8.712234378E-2
9.853012717E1,5.717027396E-2,-1.959365420E-2,-3.393899381E-2
9.854015817E1,1.458140633E-1,6.992027387E-3,-4.149067283E-2
9.855019017E1,1.973040596E-1,-9.876678139E-4,-1.867600679E-2
9.856022117E1,1.847591507E-1,-2.137449682E-3,-1.174062431E-2
9.857025217E1,9.533651233E-2,1.873572148E-2,3.666788936E-3
9.858028417E1,2.414841592E-2,2.080095805E-2,2.335377932E-2
9.859031517E1,-1.658504248E-2,1.254797861E-2,6.125893950E-2
9.860034617E1,-3.745083153E-2,3.179481983E-2,8.657212079E-2
9.861037817E1,-1.944228441E-2,6.733507365E-3,9.855365038E-2
9.862040917E1,3.835773468E-3,-3.417807184E-2,1.019847965E-1
9.863044017E1,1.930633664E-2,-8.993156545E-2,1.026028472E-1
9.864047217E1,1.550038397E-2,-1.404534821E-1,1.264542246E-1
9.865050317E1,-3.000791073E-3,-1.525424543E-1,1.140499413E-1
9.866053517E1,-3.820453763E-2,-1.546076909E-1,1.256069630E-1
9.867056617E1,-4.764691383E-2,-1.395487717E-1,1.500190884E-1
9.868059717E1,-4.680930018E-2,-1.370972534E-1,1.344660795E-1
9.869062917E1,1.291942298E-2,-1.828183137E-1,5.263078809E-2
9.870066017E1,4.507472366E-2,-2.336580265E-1,-1.615696782E-1
9.871069117E1,5.437033474E-2,-2.716394929E-1,-1.848644006E-1
9.872072317E1,1.010486573E-1,-2.985699409E-1,-1.586355454E-1
9.873075417E1,2.149065176E-1,-2.696330939E-1,-1.666368753E-1
9.874078517E1,3.527593043E-1,-2.358010311E-1,-9.342681170E-2
