"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.699925980E2,1.086506224E-1,-2.840577364E-2,9.054004133E-2
2.700026300E2,7.646228492E-2,-2.254101634E-2,4.096559286E-2
2.700126620E2,4.530890465E-2,6.592443287E-3,1.931920052E-3
2.700226950E2,-1.350180566E-2,-2.747898996E-2,-1.637044966E-2
2.700327270E2,-6.896556973E-2,-5.932204932E-2,1.107462645E-2
2.700427590E2,-6.587765515E-2,-6.297919035E-2,3.078675985E-2
2.700527910E2,-7.004028797E-2,-5.395167410E-2,-2.147331476E-2
2.700628230E2,-5.144848108E-2,-4.127871126E-2,9.974765182E-3
2.700728550E2,5.028605461E-4,-3.011491477E-2,8.048341513E-2
2.700828880E2,1.742177904E-2,-3.998706132E-2,5.022875190E-2
2.700929200E2,5.006736875E-2,-1.717999667E-2,4.887746036E-2
2.701029520E2,6.524674058E-2,-1.774776131E-2,3.493828297E-2
2.701129840E2,8.195398986E-2,3.506867588E-3,2.867825389E-2
2.701230160E2,6.101861894E-2,-1.716713279E-2,7.857137561E-2
2.701330480E2,2.825608492E-2,-1.778372169E-2,6.748330057E-2
2.701430800E2,9.171357751E-3,-7.076621979E-2,8.098978400E-2
2.701531134E2,-4.548549056E-3,-7.362083048E-2,1.246065044E-1
2.701631454E2,3.160478532E-2,-6.906468004E-2,1.220729059E-1
2.701731774E2,5.872943401E-2,-6.796131045E-2,1.003241873E-1
2.701832094E2,8.792750537E-2,-6.147645593E-2,1.078694344E-1
2.701932414E2,1.102819955E-1,-5.604731619E-2,1.227523524E-1
2.702032734E2,1.301373857E-1,-5.150139838E-2,3.326890290E-2
2.702133064E2,8.744861841E-2,-3.076804876E-2,4.025807977E-3
2.702233384E2,2.129906774E-2,-1.444262266E-2,-2.603589714E-2
2.702333704E2,-3.985462189E-3,-2.080731690E-2,-1.995128453E-2
2.702434024E2,-3.662695885E-2,-6.792301118E-2,1.475603342E-2
2.702534344E2,-8.536525548E-2,-1.023601878E-1,9.987044334E-4
2.702634664E2,-8.683290660E-2,-1.068233675E-1,1.070566714E-2
2.702734984E2,-4.895990610E-2,-9.439540297E-2,3.917400599E-2
2.702835314E2,-2.258779407E-2,-8.253608018E-2,6.713188291E-2
2.702935634E2,2.188028097E-3,-8.343596667E-2,3.797883511E-2
2.703035954E2,1.780126333E-2,-7.605678052E-2,3.036926866E-2
2.703136274E2,2.042432427E-2,-4.941891253E-2,2.331986547E-2
2.703236594E2,9.722750187E-3,-4.447918475E-2,7.244700193E-4
2.703336914E2,-2.579733074E-2,-7.775335014E-2,2.596748471E-2
2.703437244E2,-3.714209855E-2,-8.647067159E-2,1.316266716E-1
2.703537564E2,-2.455947518E-2,-8.353244573E-2,9.875362515E-2
2.703637884E2,1.000400126E-2,-6.886821359E-2,1.329715312E-1
2.703738204E2,9.164574981E-2,-4.951159090E-2,1.128623718E-1
2.703838524E2,1.570433486E-1,-4.603278995E-2,7.578985512E-2
2.703938844E2,1.578847629E-1,-3.861355036E-2,1.231084478E-1
2.704039174E2,1.599084842E-1,-2.867445320E-2,7.279081821E-2
2.704139494E2,1.178746051E-1,-2.691911906E-2,6.447432339E-2
2.704239814E2,1.055925286E-1,3.215383887E-3,5.854232311E-2
2.704340134E2,7.407954454E-2,-1.278698355E-2,-2.495416224E-2
2.704440454E2,2.334851682E-2,-2.642678350E-2,-6.360659659E-2
2.704540774E2,-2.925128102E-2,-3.085780352E-2,-2.209370434E-2
2.704641094E2,-7.303172350E-2,-5.084680259E-2,2.987342477E-3
2.704741424E2,-9.696963966E-2,-8.911156654E-2,6.172086954E-2
2.704841744E2,-7.978291869E-2,-1.046002561E-1,7.515894055E-2
2.704942064E2,-6.511108518E-2,-9.909539491E-2,4.783022404E-2
2.705042384E2,-3.846123040E-2,-5.746848196E-2,3.601300120E-2
2.705142704E2,-2.490387619E-2,-4.903211921E-2,5.287052393E-2
2.705243024E2,1.721420288E-3,-4.119772732E-2,4.416109622E-2
2.705343354E2,1.386725664E-2,-5.978134811E-2,7.561209977E-2
2.705443674E2,5.178294182E-2,-4.307819188E-2,1.840469599E-1
2.705543994E2,1.473743927E-1,-3.499266207E-2,1.364436078E-1
2.705644314E2,1.582870513E-1,-3.280931175E-2,9.033012629E-2
2.705744634E2,1.197258335E-1,-2.710476816E-3,5.483168006E-2
2.705844954E2,1.096797323E-1,1.662071049E-3,6.938715398E-2
2.705945274E2,9.555636764E-2,-1.970014662E-2,4.433651268E-2
2.706045604E2,5.719746351E-2,-5.003199309E-2,1.665170074E-2
2.706145924E2,1.952560723E-2,-5.985999316E-2,1.986182213E-2
2.706246244E2,2.027697444E-2,-6.506109148E-2,1.530216336E-2
2.706346564E2,1.865963459E-2,-8.016181827E-2,-2.775088549E-3
2.706446884E2,-3.188954473E-2,-8.145814598E-2,-2.305440187E-2
2.706547204E2,-7.269492388E-2,-7.200495243E-2,-9.421033859E-3
2.706647534E2,-1.809888661E-2,-7.979519784E-2,-1.115414858E-2
2.706747854E2,1.589624047E-2,-9.605016500E-2,-6.633081436E-3
2.706848174E2,-1.461803913E-5,-8.332165360E-2,-2.180075884E-2
2.706948494E2,-1.090564191E-2,-5.129206806E-2,8.597745895E-3
2.707048814E2,-2.525880218E-2,-3.799491495E-2,3.397817016E-2
2.707149134E2,-3.001726627E-2,-6.881705046E-2,6.706054688E-2
2.707249454E2,-5.546902657E-2,-1.035711461E-1,1.193463492E-1
2.707349784E2,-4.240576208E-2,-9.020441115E-2,9.425828576E-2
2.707450104E2,-4.724550247E-4,-9.207844377E-2,1.312664831E-1
2.707550424E2,4.068901956E-2,-6.726432234E-2,1.752527475E-1
2.707650744E2,8.716093540E-2,-7.523086131E-2,1.265547967E-1
2.707751064E2,1.354682922E-1,-4.786472261E-2,9.415712893E-2
2.707851384E2,1.456652516E-1,-3.089931875E-2,3.197491407E-2
2.707951714E2,1.231569797E-1,-2.383383572E-2,2.627621770E-2
2.708052034E2,6.340779126E-2,-3.165068597E-2,1.706568360E-2
2.708152354E2,-9.168434143E-3,-4.901662409E-2,5.692264438E-3
2.708252674E2,-5.088188589E-2,-5.203963459E-2,-1.300186872E-2
2.708352994E2,-4.390615761E-2,-3.151064515E-2,6.741839647E-3
2.708453314E2,-1.893913150E-2,-4.925957590E-2,1.508230805E-2
2.708553644E2,-2.143296897E-2,-4.454204232E-2,1.010398865E-3
2.708653964E2,-8.315910101E-3,-5.486296266E-2,5.240274668E-3
2.708754284E2,-7.240022421E-3,-4.973173857E-2,4.571236253E-2
2.708854604E2,-2.113183737E-3,-3.671262056E-2,3.706608474E-2
2.708954924E2,1.730425000E-2,-5.766962618E-2,5.474455655E-2
2.709055244E2,2.457292378E-2,-5.687118888E-2,9.932080507E-3
2.709155564E2,7.887893915E-4,-4.932126403E-2,3.490495384E-2
2.709255894E2,-5.564210415E-3,-6.435650200E-2,7.177691102E-2
2.709356214E2,1.787201464E-2,-5.644200325E-2,5.163091421E-2
2.709456534E2,1.835148633E-2,-6.936902761E-2,1.114309734E-1
2.709556854E2,4.951363742E-2,-8.245100319E-2,1.643722486E-1
2.709657174E2,1.011644322E-1,-6.011960953E-2,1.343432879E-1
2.709757494E2,1.482596612E-1,-3.672022194E-2,8.001329899E-2
2.709857824E2,1.484853637E-1,-2.334383905E-2,8.317138016E-2
2.709958144E2,1.344415212E-1,-1.993257344E-2,7.117698669E-2
2.710058464E2,1.010287768E-1,-1.955221206E-2,5.032289207E-2
2.710158784E2,6.215473294E-2,-1.464230508E-2,2.311930597E-2
2.710259104E2,2.894196332E-2,-1.895550370E-2,1.874032617E-3
2.710359424E2,-1.637220383E-2,-4.713499010E-2,-1.514545798E-2
2.710459744E2,-5.392126858E-2,-8.635285020E-2,-3.412610471E-2
2.710560074E2,-8.857362270E-2,-1.131556097E-1,-2.263515651E-2
2.710660394E2,-1.148410696E-1,-1.170840615E-1,-1.650201201E-2
2.710760714E2,-8.320237041E-2,-1.134897780E-1,4.318168759E-3
2.710861034E2,-5.573156655E-2,-1.177278399E-1,4.964286089E-3
2.710961354E2,-5.990004659E-2,-1.180210778E-1,9.306428432E-3
2.711061674E2,-4.954111934E-2,-9.214627147E-2,1.656750083E-2
2.711162004E2,-8.062140942E-3,-7.580242664E-2,3.718829155E-2
2.711262324E2,3.049147546E-2,-9.977893442E-2,7.057355404E-2
2.711362644E2,3.414189219E-2,-1.123562953E-1,7.536359310E-2
2.711462964E2,5.093217194E-2,-1.035997975E-1,7.968351603E-2
2.711563285E2,5.737931192E-2,-9.958159089E-2,1.175687957E-1
2.711663605E2,1.054428399E-1,-7.001017481E-2,1.080097675E-1
2.711763935E2,1.127688164E-1,-7.115067422E-2,1.161578625E-1
2.711864255E2,1.024730390E-1,-2.006413579E-2,5.284947395E-2
2.711964575E2,3.740054548E-2,5.990764797E-3,6.666118205E-2
2.712064895E2,2.380401492E-3,1.706714541E-2,8.727787971E-2
2.712165215E2,-1.069280326E-2,4.943528473E-3,9.176620245E-2
2.712265535E2,-9.191589117E-2,-2.815872878E-2,3.613111496E-2
2.712365855E2,-1.244310880E-1,-3.128114194E-2,2.079035997E-2
2.712466185E2,-8.936475098E-2,-2.847038537E-2,5.700567484E-2
2.712566505E2,-2.329647660E-2,-3.318733424E-2,5.791199327E-2
2.712666825E2,1.315915883E-2,-4.146611452E-2,2.861042619E-2
2.712767145E2,5.327924430E-2,-4.768404365E-2,6.151036978E-2
2.712867465E2,7.533961952E-2,-1.370616585E-2,5.930830836E-2
2.712967785E2,9.445826054E-2,-1.945076287E-2,8.811052322E-2
2.713068115E2,6.238277435E-2,-2.269041270E-2,3.608667612E-2
2.713168435E2,3.242164135E-2,-1.788867921E-2,3.862729132E-2
2.713268755E2,7.509754479E-2,-7.725341320E-3,5.018957555E-2
2.713369075E2,7.776212096E-2,-2.709365845E-2,1.017532468E-2
2.713469395E2,3.114227057E-2,-4.946802914E-2,4.477856219E-2
2.713569715E2,5.609584808E-2,-5.058133900E-2,8.833330214E-2
2.713670035E2,9.824784100E-2,-6.579374760E-2,6.094318986E-2
2.713770365E2,7.658624589E-2,-7.523729324E-2,6.419950426E-2
2.713870685E2,4.580825686E-2,-5.093187958E-2,2.962140977E-2
2.713971005E2,3.086101949E-2,-5.837012261E-2,5.515912414E-2
2.714071325E2,3.131008565E-2,-6.730496049E-2,1.803749084E-2
2.714171645E2,-2.556753516E-2,-6.824957818E-2,1.754164696E-2
2.714271965E2,-5.561286807E-2,-3.820424527E-2,7.556590676E-2
2.714372295E2,-6.670445144E-2,-4.528376162E-2,1.406021476E-2
2.714472615E2,-7.875322402E-2,-7.010782331E-2,2.427120745E-2
2.714572935E2,-7.746800601E-2,-7.701689333E-2,5.052345157E-2
2.714673255E2,-5.723254681E-2,-7.070687056E-2,6.520639479E-2
2.714773575E2,-4.597080946E-2,-9.545813441E-2,8.368768930E-2
2.714873895E2,-6.727806330E-3,-1.070294818E-1,1.162724680E-1
2.714974215E2,3.874423563E-2,-1.028993011E-1,7.549924850E-2
2.715074545E2,7.174475133E-2,-8.463230699E-2,5.695421934E-2
2.715174865E2,6.962747455E-2,-6.484211326E-2,6.314700544E-2
2.715275185E2,3.990958571E-2,-7.361205965E-2,7.579336345E-2
2.715375505E2,3.121126771E-2,-8.274833411E-2,5.096491635E-2
2.715475825E2,2.524009109E-2,-7.188040674E-2,6.946316779E-2
2.715576145E2,2.713926673E-2,-5.778803229E-2,5.576080263E-2
2.715676475E2,5.621863961E-2,-4.592432410E-2,4.870964527E-2
2.715776795E2,7.108577013E-2,-1.616959780E-2,8.352747560E-3
2.715877115E2,5.802659869E-2,-3.290842205E-2,7.191490531E-3
2.715977435E2,1.215694606E-2,-5.592452466E-2,2.991201639E-2
2.716077755E2,-3.769758403E-2,-5.890835881E-2,2.121019006E-2
2.716178075E2,-6.917256117E-2,-6.362326115E-2,3.194100022E-2
2.716278405E2,-6.980055213E-2,-7.905347854E-2,1.620848179E-2
2.716378725E2,-7.901810288E-2,-6.705236077E-2,1.839417100E-2
2.716479045E2,-7.250547409E-2,-7.250138104E-2,4.110007882E-3
2.716579365E2,-5.505387425E-2,-8.756117731E-2,8.741353512E-2
2.716679685E2,6.210327744E-3,-9.602239072E-2,1.809684008E-1
2.716780005E2,1.362448025E-1,-9.540346295E-2,1.504868656E-1
2.716880325E2,2.488773787E-1,-4.993726820E-2,6.616709232E-2
2.716980655E2,2.907802802E-1,-1.169296950E-2,5.652386427E-2
2.717080975E2,3.034453493E-1,3.279907912E-2,7.080276489E-2
2.717181295E2,2.679375476E-1,6.415915847E-2,1.247211099E-1
2.717281615E2,1.811063951E-1,8.393678069E-2,8.754100442E-2
2.717381935E2,7.409942508E-2,6.959853083E-2,8.820641756E-2
2.717482255E2,1.323809624E-2,4.133513689E-2,1.018549883E-1
2.717582585E2,-1.427012980E-2,-1.535946608E-2,8.864320457E-2
2.717682905E2,-5.531933784E-2,-8.065503091E-2,5.564853609E-2
2.717783225E2,-9.940149665E-2,-1.195705900E-1,3.528794646E-2
2.717883545E2,-1.444706655E-1,-1.486771524E-1,2.738777339E-2
2.717983865E2,-1.761725146E-1,-1.691748592E-1,1.579976141E-2
2.718084185E2,-1.879341888E-1,-1.990400979E-1,2.024890780E-2
2.718184505E2,-1.337117887E-1,-1.933098266E-1,3.536512971E-2
2.718284835E2,-1.589740992E-2,-1.640901205E-1,4.914292395E-2
2.718385155E2,1.513621938E-1,-1.725220978E-1,5.074038327E-2
2.718485475E2,2.663172841E-1,-1.587597987E-1,9.267252088E-2
2.718585795E2,3.561077124E-1,-1.108366039E-1,2.165960705E-1
2.718686115E2,4.008815968E-1,-2.458023280E-2,1.706895804E-1
2.718786435E2,3.696446013E-1,1.247503459E-2,1.795410955E-1
2.718886765E2,2.444299865E-1,6.310753673E-2,1.858882481E-1
2.718987085E2,1.187177736E-1,9.273099303E-2,1.761514646E-1
2.719087405E2,4.319922924E-3,1.173612195E-1,1.973002589E-1
2.719187725E2,-1.189797288E-1,1.014167395E-1,1.996835840E-1
2.719288045E2,-2.205119509E-1,5.928784311E-2,1.953127903E-1
2.719388365E2,-2.856212819E-1,1.896485925E-2,1.396648389E-1
2.719488685E2,-2.931191665E-1,1.558370680E-2,1.252999842E-1
2.719589015E2,-2.869082540E-1,-1.050423056E-2,1.275166637E-1
2.719689335E2,-3.167015719E-1,-6.839078844E-2,1.959729409E-1
2.719789655E2,-3.846280915E-1,-1.441677797E-1,2.727603310E-1
2.719889975E2,-4.599221027E-1,-2.483458668E-1,3.235182559E-1
2.719990295E2,-6.039828783E-1,-3.322800162E-1,3.284650004E-1
2.720090615E2,-7.566367221E-1,-3.667911601E-1,3.830043197E-1
2.720190945E2,-9.972619253E-1,-3.803499761E-1,5.457375938E-1
2.720291265E2,-1.323418445E0,-4.074793026E-1,6.970945251E-1
2.720391585E2,-1.655160225E0,-3.753000283E-1,7.495463884E-1
2.720491905E2,-1.909293666E0,-3.365248024E-1,8.185447025E-1
2.720592225E2,-1.976620846E0,-3.593587643E-1,8.461634409E-1
2.720692545E2,-1.889977974E0,-2.918070513E-1,8.311548078E-1
2.720792865E2,-1.649267401E0,-1.711149654E-1,1.015774795E0
2.720893195E2,-1.382240265E0,-1.974169108E-1,1.215662447E0
2.720993515E2,-1.350048419E0,-3.096577236E-1,1.388392121E0
2.721093835E2,-1.672926405E0,-4.627892849E-1,1.822333875E0
2.721194155E2,-1.767354845E0,-6.238590261E-1,2.011763197E0
2.721294475E2,-1.387641338E0,-7.993111637E-1,2.079129553E0
2.721394795E2,-1.090529108E0,-1.016633751E0,2.069758220E0
2.721495125E2,-9.671008176E-1,-1.090421519E0,1.900431041E0
2.721595442E2,-8.120765126E-1,-1.144157431E0,1.820417742E0
2.721695762E2,-5.101555324E-1,-1.342591465E0,1.739492278E0
2.721796082E2,-2.269818950E-1,-1.498479111E0,1.563144931E0
2.721896402E2,2.405953825E-2,-1.500427988E0,1.395471929E0
2.721996722E2,-8.738897681E-2,-1.447238791E0,1.171873233E0
2.722097052E2,-4.957561791E-1,-1.360825130E0,9.486429119E-1
2.722197372E2,-7.796741670E-1,-1.222520061E0,7.286648118E-1
2.722297692E2,-8.901999915E-1,-1.099723855E0,4.821140403E-1
2.722398012E2,-7.049824190E-1,-9.816571686E-1,1.485356498E-1
2.722498332E2,-3.538810927E-1,-8.413079131E-1,-1.974049240E-1
2.722598652E2,-6.260964632E-2,-7.696669498E-1,-2.391610605E-1
2.722698972E2,1.062813306E-1,-6.829126883E-1,-3.595809585E-1
2.722799302E2,4.382505673E-1,-5.941712505E-1,-3.433654600E-1
2.722899622E2,8.238791174E-1,-5.584576267E-1,-3.774360162E-1
2.722999942E2,1.051331128E0,-5.133565906E-1,-6.282125705E-1
2.723100262E2,1.063476965E0,-4.744471711E-1,-7.726931763E-1
2.723200582E2,9.425805187E-1,-4.001480636E-1,-9.035687730E-1
2.723300902E2,7.528763777E-1,-3.421398836E-1,-1.060333209E0
2.723401232E2,6.347784090E-1,-3.052120855E-1,-1.209518192E0
2.723501552E2,6.010452372E-1,-2.152237290E-1,-1.331627936E0
2.723601872E2,5.925422162E-1,-2.007679501E-1,-1.430093001E0
2.723702192E2,5.533114922E-1,-2.007398835E-1,-1.448034890E0
2.723802512E2,4.718685490E-1,-1.661240745E-1,-1.475130302E0
2.723902832E2,3.642780268E-1,-1.117782980E-1,-1.476795589E0
2.724003152E2,2.487978566E-1,-4.840442061E-2,-1.427972800E0
2.724103482E2,1.673350328E-1,3.675413579E-2,-1.420290436E0
2.724203802E2,1.533110708E-1,1.396092904E-1,-1.431551881E0
2.724304122E2,9.355252683E-2,2.417060611E-1,-1.392892138E0
2.724404442E2,5.811547637E-3,3.439487198E-1,-1.459377319E0
2.724504762E2,-1.188592762E-1,4.393105213E-1,-1.460029868E0
2.724605082E2,-2.182221812E-1,4.507652168E-1,-1.336063049E0
2.724705412E2,-2.668944043E-1,4.903290859E-1,-1.251027284E0
2.724805732E2,-2.641772032E-1,4.411105867E-1,-1.196690571E0
2.724906052E2,-2.515916562E-1,3.761801805E-1,-1.068774542E0
2.725006372E2,-2.759733760E-1,3.221273495E-1,-9.111792165E-1
2.725106692E2,-3.083418077E-1,2.774082828E-1,-8.718540600E-1
2.725207012E2,-2.292757577E-1,3.031907031E-1,-9.376586249E-1
2.725307332E2,-8.123127401E-2,4.103643188E-1,-9.895830694E-1
2.725407662E2,1.148510098E-2,5.196473175E-1,-9.695288739E-1
2.725507982E2,6.115895212E-2,6.001649389E-1,-9.379837301E-1
2.725608302E2,2.646859109E-2,5.680002826E-1,-9.458230922E-1
2.725708622E2,-4.349509835E-2,4.723654161E-1,-8.969137645E-1
2.725808942E2,-5.571460962E-2,4.119970076E-1,-8.036465818E-1
2.725909262E2,4.899265051E-2,3.562650025E-1,-7.140184137E-1
2.726009592E2,2.206107688E-1,3.414218456E-1,-6.305795234E-1
2.726109912E2,3.762157023E-1,3.106999898E-1,-4.411373377E-1
2.726210232E2,4.568230784E-1,2.857287244E-1,-2.870471254E-1
2.726310552E2,5.093813610E-1,2.919342282E-1,-1.482453355E-1
2.726410872E2,5.753613424E-1,3.317582984E-1,3.492834270E-3
2.726511192E2,6.253831029E-1,3.473773809E-1,1.260656771E-1
2.726611522E2,6.119397694E-1,3.154926601E-1,2.132973638E-1
2.726711842E2,5.555123842E-1,3.020021103E-1,1.999736059E-1
2.726812162E2,4.531498575E-1,2.889391382E-1,2.957726330E-1
2.726912482E2,3.920195568E-1,2.849443205E-1,2.905700728E-1
2.727012802E2,4.488796359E-1,3.223382878E-1,2.370665878E-1
2.727113122E2,5.170201635E-1,3.335460846E-1,2.112186787E-1
2.727213442E2,5.137042075E-1,3.309658545E-1,1.973993692E-1
2.727313772E2,4.975799257E-1,3.226145688E-1,1.789443871E-1
2.727414092E2,6.140161157E-1,2.661886454E-1,1.422086701E-1
2.727514412E2,8.399601299E-1,2.536690257E-1,7.569863856E-2
2.727614732E2,1.072137276E0,2.687074797E-1,-1.730775833E-4
2.727715052E2,1.250501912E0,2.393510950E-1,-4.677684814E-2
2.727815372E2,1.419650751E0,1.171103740E-1,-2.058658451E-2
2.727915702E2,1.751006030E0,-5.550820291E-2,-1.027727088E-1
2.728016022E2,2.384805615E0,-2.009180774E-1,-7.275544256E-2
2.728116342E2,3.222540879E0,-2.991553934E-1,1.592571044E-1
2.728216662E2,3.853744885E0,-3.071907833E-1,4.190193674E-1
2.728316982E2,4.301881340E0,-2.527983753E-1,5.931421405E-1
2.728417302E2,4.557409342E0,-1.591220337E-1,5.961192504E-1
2.728517622E2,4.578382135E0,-2.694587007E-2,4.840146777E-1
2.728617952E2,4.477717640E0,5.637417555E-2,2.956688449E-1
2.728718272E2,4.302494713E0,2.006457433E-2,-7.036246955E-2
2.728818592E2,4.071382345E0,-1.310749868E-1,-4.621402439E-1
2.728918912E2,3.816016311E0,-3.680696538E-1,-7.170969728E-1
2.729019232E2,3.684734625E0,-5.374361555E-1,-9.098551145E-1
2.729119552E2,3.587656812E0,-6.004863895E-1,-9.172711381E-1
2.729219882E2,3.518294216E0,-5.698422287E-1,-7.964954370E-1
2.729320202E2,3.544845253E0,-5.521106568E-1,-5.364861292E-1
2.729420522E2,3.648731564E0,-5.730903204E-1,-1.177295941E-1
2.729520842E2,3.912791238E0,-6.644245964E-1,3.874625292E-1
2.729621162E2,4.272113750E0,-7.651249058E-1,7.886136827E-1
2.729721482E2,4.565134099E0,-8.577397585E-1,9.898058483E-1
2.729821812E2,4.741473259E0,-9.529689013E-1,9.580005035E-1
2.729922132E2,4.549272357E0,-1.022477312E0,7.248793244E-1
2.730022452E2,4.021752348E0,-1.126382480E0,2.436990845E-1
2.730122772E2,3.361418098E0,-1.317972056E0,-2.793703160E-1
2.730223092E2,2.600531620E0,-1.500426673E0,-6.818718839E-1
2.730323412E2,1.908397872E0,-1.607268313E0,-9.829894567E-1
2.730423732E2,1.371408298E0,-1.622556881E0,-1.066530381E0
2.730524062E2,9.599028951E-1,-1.545217660E0,-9.976723999E-1
2.730624382E2,7.577330750E-1,-1.510996831E0,-6.045193604E-1
2.730724702E2,7.746555018E-1,-1.542866203E0,-5.341723859E-2
2.730825022E2,1.051678453E0,-1.654026158E0,2.088704368E-1
2.730925342E2,1.507006983E0,-1.797735808E0,2.146027547E-1
2.731025662E2,1.912617808E0,-1.911095193E0,3.218637863E-1
2.731125992E2,2.041765845E0,-1.988270838E0,4.321144992E-1
2.731226312E2,1.827957142E0,-2.003147032E0,2.721609914E-1
2.731326632E2,1.592940588E0,-2.036496919E0,1.516604018E-1
2.731426952E2,1.324795464E0,-2.094238173E0,-9.872351199E-2
2.731527272E2,9.979133052E-1,-2.084675637E0,-5.255670387E-1
2.731627591E2,5.459024853E-1,-1.983818768E0,-8.302242234E-1
2.731727921E2,-5.081171930E-2,-1.886240433E0,-8.135964963E-1
2.731828241E2,-6.225495422E-1,-1.765214764E0,-1.018129469E0
2.731928561E2,-8.691102540E-1,-1.571022300E0,-1.030481712E0
2.732028881E2,-8.552687252E-1,-1.386497038E0,-9.843834329E-1
2.732129201E2,-7.034919637E-1,-1.260376689E0,-9.594520748E-1
2.732229521E2,-4.841330838E-1,-1.295347132E0,-8.349052119E-1
2.732329851E2,-2.048092532E-1,-1.491646348E0,-9.078340244E-1
2.732430171E2,-4.902481019E-2,-1.803816327E0,-8.377574837E-1
2.732530491E2,-1.601748249E-1,-2.165574204E0,-7.196466511E-1
2.732630811E2,-3.446968710E-1,-2.422800822E0,-8.727787971E-1
2.732731131E2,-5.175215623E-1,-2.560184662E0,-1.014797140E0
2.732831451E2,-6.269539574E-1,-2.682341183E0,-1.058094018E0
2.732931781E2,-6.954245603E-1,-2.813828107E0,-1.345500455E0
2.733032101E2,-7.220384547E-1,-2.953630940E0,-1.585213493E0
2.733132421E2,-8.377761948E-1,-3.107039074E0,-1.851022654E0
2.733232741E2,-1.076174486E0,-3.239010732E0,-2.018593329E0
2.733333061E2,-1.350520874E0,-3.307138980E0,-2.118414071E0
2.733433381E2,-1.651352226E0,-3.281149861E0,-2.141795917E0
2.733533711E2,-1.890495452E0,-3.189266129E0,-2.095157356E0
2.733634031E2,-2.008590497E0,-3.039787323E0,-1.955753303E0
2.733734351E2,-1.977968775E0,-2.889833139E0,-1.654662627E0
2.733834671E2,-1.777043243E0,-2.762615853E0,-1.263251181E0
2.733934991E2,-1.619275716E0,-2.699682271E0,-9.854306692E-1
2.734035311E2,-1.563061462E0,-2.756142401E0,-8.429813862E-1
2.734135641E2,-1.459493093E0,-2.920994121E0,-5.986408621E-1
2.734235961E2,-1.438265800E0,-3.115836795E0,-6.003657907E-1
2.734336281E2,-1.445742635E0,-3.213459569E0,-6.846960890E-1
2.734436601E2,-1.420746519E0,-3.127944624E0,-8.001587176E-1
2.734536921E2,-1.347920471E0,-2.876123757E0,-1.030589300E0
2.734637241E2,-1.320319275E0,-2.604822891E0,-1.241746876E0
2.734737571E2,-1.349391192E0,-2.412759984E0,-1.422466770E0
2.734837891E2,-1.275470107E0,-2.269518403E0,-1.548252658E0
2.734938211E2,-1.269538107E0,-2.220033417E0,-1.184597944E0
2.735038531E2,-1.495096790E0,-2.281626232E0,-6.569574827E-1
2.735138851E2,-1.633549208E0,-2.311342367E0,-2.671241999E-1
2.735239171E2,-1.405896638E0,-2.268259497E0,1.433123320E-1
2.735339501E2,-9.910511591E-1,-2.091032730E0,5.833995098E-1
2.735439821E2,-6.314516357E-1,-1.932397769E0,9.702665001E-1
2.735540141E2,-3.778058526E-1,-1.810755803E0,1.229388785E0
2.735640461E2,-2.007515779E-1,-1.691755609E0,1.518745853E0
2.735740781E2,-1.190341079E-1,-1.546672740E0,1.479343221E0
2.735841101E2,-2.313741772E-1,-1.450540422E0,1.469766651E0
2.735941431E2,-5.445082167E-1,-1.507498734E0,1.377577695E0
2.736041751E2,-9.266879328E-1,-1.630104321E0,1.261691144E0
2.736142071E2,-1.228742229E0,-1.747212356E0,1.029326887E0
2.736242391E2,-1.370445262E0,-1.725082984E0,3.505423325E-1
2.736342711E2,-1.250798950E0,-1.588536465E0,-5.273223728E-1
2.736443031E2,-9.245152536E-1,-1.602426526E0,-1.136345551E0
2.736543361E2,-4.712956680E-1,-1.947194148E0,-1.488072529E0
2.736643681E2,-1.431529954E-1,-2.468490381E0,-1.322449561E0
2.736744001E2,-2.804684231E-1,-2.787495171E0,-9.280080879E-1
2.736844321E2,-1.035643049E0,-2.867847024E0,-4.142565179E-1
2.736944641E2,-2.006864107E0,-2.786792336E0,2.194126743E-1
2.737044961E2,-2.747248201E0,-2.677514892E0,6.969483447E-1
2.737145281E2,-3.070547186E0,-2.657347845E0,8.478643960E-1
2.737245611E2,-3.133534563E0,-2.827055678E0,1.251326954E0
2.737345931E2,-3.259315773E0,-3.190123916E0,1.769697239E0
2.737446251E2,-3.428514898E0,-3.574291831E0,1.865131985E0
2.737546571E2,-3.460476948E0,-3.832686723E0,2.020732241E0
2.737646891E2,-3.245810751E0,-3.864756947E0,2.176242449E0
2.737747211E2,-2.853333065E0,-3.706786230E0,2.022954183E0
2.737847541E2,-2.450635908E0,-3.498507823E0,1.516895210E0
2.737947861E2,-2.192860236E0,-3.376522041E0,9.199383456E-1
2.738048181E2,-2.050413292E0,-3.300226402E0,-2.515881479E-2
2.738148501E2,-1.808693490E0,-3.260883411E0,-6.927710938E-1
2.738248821E2,-1.401394574E0,-3.103781006E0,-9.627651072E-1
2.738349141E2,-9.360602885E-1,-2.795776582E0,-1.195589540E0
2.738449471E2,-4.287763238E-1,-2.445344762E0,-1.088368562E0
2.738549791E2,-1.767145514E-2,-2.107410196E0,-6.893721074E-1
2.738650111E2,1.427685410E-1,-1.845585328E0,-2.443422782E-1
