"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.413825790E2,3.501451604E-2,1.128424913E-1,8.632127523E-2
2.413926110E2,5.589996636E-2,9.004536688E-2,1.007451868E-1
2.414026440E2,7.268301018E-2,6.284178078E-2,4.053640723E-2
2.414126760E2,7.009912558E-2,3.683862805E-2,1.714403629E-2
2.414227090E2,3.046085067E-2,3.509498835E-3,1.491039991E-4
2.414327410E2,2.241018489E-3,-2.062079072E-2,-4.262620211E-3
2.414427740E2,3.934883773E-2,-3.638897717E-2,4.938441396E-2
2.414528060E2,7.757968783E-2,-5.834878027E-2,1.127740788E-1
2.414628390E2,1.317879085E-1,-1.169045520E-1,1.571433359E-1
2.414728710E2,1.711145268E-1,-1.485695636E-1,1.183359504E-1
2.414829030E2,1.645410870E-1,-8.874260724E-2,7.146057665E-2
2.414929360E2,9.636321031E-2,-4.708236516E-2,-2.368824005E-2
2.415029680E2,3.580381706E-2,-2.283571601E-2,-1.017544162E-1
2.415130010E2,9.501140714E-3,-2.194693923E-2,-1.033086061E-1
2.415230330E2,-1.173645817E-2,-4.653272688E-2,-6.282599330E-2
2.415330660E2,-7.128421001E-2,-7.899237514E-2,-4.389037013E-2
2.415430980E2,-6.672615923E-2,-1.208373892E-1,-5.310441256E-2
2.415531310E2,3.282919228E-3,-1.028303039E-1,-9.444656610E-2
2.415631630E2,2.957017355E-2,-3.560778916E-2,-1.351735926E-1
2.415731960E2,1.402418129E-2,1.607399583E-2,-1.072192240E-1
2.415832280E2,-5.899475142E-3,5.189286947E-2,-9.757365704E-2
2.415932600E2,-2.342847750E-2,3.738475800E-2,-3.639716327E-2
2.416032930E2,-1.974802069E-2,-1.174120903E-2,2.625282884E-2
2.416133250E2,-5.620636046E-5,-6.232839525E-2,5.113799393E-2
2.416233580E2,8.980007619E-3,-7.815446913E-2,2.083947659E-2
2.416333900E2,1.085177444E-2,-3.239182055E-2,-5.855986476E-2
2.416434230E2,4.027759485E-2,2.294388950E-2,-7.365971446E-2
2.416534550E2,8.329197899E-2,4.864181757E-2,-8.537168741E-2
2.416634880E2,9.507543415E-2,4.028965473E-2,-5.078540683E-2
2.416735200E2,7.051785931E-2,-4.337464571E-3,-3.318411827E-2
2.416835520E2,4.035821334E-2,4.401783943E-3,1.336907387E-2
2.416935850E2,1.615147144E-2,4.907275736E-2,6.233541191E-2
2.417036170E2,-5.201463774E-3,8.333861053E-2,1.267097479E-1
2.417136500E2,3.532456465E-2,8.228552699E-2,1.377738494E-1
2.417236820E2,9.970343225E-2,7.817551911E-2,1.626309478E-1
2.417337150E2,1.371869351E-1,8.049803317E-2,1.729553765E-1
2.417437470E2,1.390647684E-1,1.090681136E-1,1.731325471E-1
2.417537800E2,1.294594011E-1,1.196036267E-1,2.069276994E-1
2.417638120E2,1.000951226E-1,9.046110392E-2,2.085812920E-1
2.417738450E2,9.578440905E-2,1.841697514E-2,2.339359885E-1
2.417838770E2,1.115594660E-1,-9.880040288E-3,2.323356056E-1
2.417939090E2,1.135475193E-1,1.116058052E-2,2.015032375E-1
2.418039420E2,1.436782216E-1,1.660258412E-2,1.665421504E-1
2.418139740E2,1.495422480E-1,4.096149981E-2,1.006060231E-1
2.418240070E2,9.948657364E-2,8.265974879E-2,4.558957100E-2
2.418340390E2,-2.582057342E-2,1.090827316E-1,-4.256539106E-2
2.418440720E2,-1.164439376E-1,1.296731168E-1,-9.079673409E-2
2.418541040E2,-1.366948919E-1,1.300987941E-1,-9.079088688E-2
2.418641370E2,-1.542603663E-1,1.030589300E-1,-7.231310070E-2
2.418741690E2,-1.441239256E-1,1.052077818E-1,-7.617460191E-2
2.418842020E2,-1.443993294E-1,1.278616494E-1,-1.096154130E-1
2.418942340E2,-1.373667370E-1,1.260829264E-1,-1.270044476E-1
2.419042660E2,-1.050617476E-1,1.113450193E-1,-1.533414763E-1
2.419142990E2,-8.097808957E-2,1.141896898E-1,-1.310138834E-1
2.419243310E2,-9.742820755E-2,9.141770840E-2,-1.141475898E-1
2.419343640E2,-5.099634513E-2,6.317916512E-2,-7.161903620E-2
2.419443960E2,5.286730796E-2,4.829156935E-2,-6.733712018E-2
2.419544290E2,1.099181525E-1,6.576071084E-2,-5.356517315E-2
2.419644610E2,1.572670045E-1,1.243311006E-1,-4.423360169E-2
2.419744940E2,2.038080637E-1,1.318102741E-1,-1.929288805E-2
2.419845260E2,2.084147926E-1,9.259358346E-2,8.144001961E-3
2.419945590E2,1.984745260E-1,4.083344579E-2,6.324523866E-2
2.420045910E2,2.003437346E-1,-1.742236376E-2,6.432814300E-2
2.420146230E2,1.829431517E-1,-1.630203724E-3,4.404999912E-2
2.420246560E2,1.829282413E-1,4.775070190E-2,4.451777637E-2
2.420346880E2,2.063385925E-1,7.640264332E-2,8.377481282E-2
2.420447210E2,1.575239897E-1,5.253957152E-2,8.206625640E-2
2.420547530E2,9.770872772E-2,3.264617443E-2,1.057773006E-1
2.420647860E2,6.203515738E-2,3.810630441E-2,1.217542326E-1
2.420748180E2,3.576551780E-2,6.156299472E-2,1.218068576E-1
2.420848510E2,2.649402648E-2,9.959854782E-2,1.037448084E-1
2.420948830E2,3.874628216E-2,1.000739264E-1,1.233955461E-1
2.421049150E2,6.246068850E-2,1.028069150E-1,1.418095976E-1
2.421149480E2,8.103363812E-2,1.128787440E-1,1.064397901E-1
2.421249800E2,1.026047476E-1,1.083547533E-1,1.236575013E-1
2.421350130E2,1.023888391E-1,9.592532694E-2,1.031945854E-1
2.421450450E2,1.168149434E-1,6.722134531E-2,9.995932102E-2
2.421550780E2,1.294314806E-1,6.730963826E-2,1.183546615E-1
2.421651100E2,1.232382560E-1,5.907792807E-2,1.351841176E-1
2.421751430E2,7.854506314E-2,3.469854712E-2,1.177863121E-1
2.421851750E2,1.811898641E-2,9.885887504E-3,1.067631412E-1
2.421952080E2,-2.718224376E-2,2.683462679E-2,1.231061089E-1
2.422052400E2,-2.923278920E-2,6.314992905E-2,1.144773728E-1
2.422152730E2,-1.250419758E-2,4.327173471E-2,9.659483314E-2
2.422253050E2,-1.740431048E-2,1.889586210E-2,9.408754706E-2
2.422353370E2,-3.549150266E-2,2.755208015E-3,1.042494231E-1
2.422453700E2,-4.194105461E-2,3.951548338E-3,5.902179480E-2
2.422554022E2,-3.219571956E-2,-5.998073816E-3,4.519780755E-2
2.422654352E2,-1.761839166E-2,-1.351291537E-2,-9.652583599E-3
2.422754672E2,1.281205349E-2,-1.659498274E-2,-1.586700439E-2
2.422855002E2,8.524304867E-2,-2.691824198E-2,-4.851376355E-2
2.422955322E2,1.880693326E-1,-1.680723667E-2,-9.486990452E-2
2.423055652E2,1.917776368E-1,1.757029831E-2,-1.137552416E-1
2.423155972E2,1.470779389E-1,6.091980100E-2,-1.254461646E-1
2.423256302E2,1.811465947E-1,6.162380576E-2,-1.033425200E-1
2.423356622E2,2.238075147E-1,2.268251896E-2,-5.417971551E-2
2.423456942E2,2.158095469E-1,-1.884849966E-2,2.669663250E-2
2.423557272E2,1.896724930E-1,-7.975602150E-2,1.496764416E-1
2.423657592E2,2.085302751E-1,-1.245012546E-1,2.128409886E-1
2.423757922E2,1.930631471E-1,-1.471580458E-1,1.848749256E-1
2.423858242E2,1.627584171E-1,-1.647850621E-1,2.060769296E-1
2.423958572E2,1.101903404E-1,-1.865700334E-1,1.571275485E-1
2.424058892E2,7.613111325E-2,-2.162522542E-1,8.749831975E-2
2.424159222E2,1.091853502E-1,-2.167872745E-1,6.312244713E-2
2.424259542E2,1.328092709E-1,-1.963506711E-1,5.600930929E-2
2.424359872E2,1.093673448E-1,-2.034509450E-1,3.181294620E-2
2.424460192E2,9.840958960E-2,-1.918412983E-1,2.872035384E-2
2.424560512E2,9.693316765E-2,-1.618216932E-1,3.912664354E-2
2.424660842E2,1.186621519E-1,-1.325090164E-1,2.372098446E-2
2.424761162E2,1.085812598E-1,-8.055182755E-2,1.042324662E-2
2.424861492E2,7.883296542E-2,-6.007663250E-2,-1.351291537E-3
2.424961812E2,8.386763737E-2,-6.006142974E-2,-1.830821693E-2
2.425062142E2,4.009150721E-2,-4.430786133E-2,-5.878849089E-2
2.425162462E2,-1.433729969E-2,-3.823494315E-3,-6.446262896E-2
2.425262792E2,-2.503880069E-2,2.353036523E-2,-8.189200938E-2
2.425363112E2,-9.447931051E-3,4.463705957E-2,-2.586515844E-2
2.425463442E2,-4.197876915E-2,2.994826913E-2,1.715163767E-2
2.425563762E2,-6.873635888E-2,-2.033661604E-3,4.639180899E-2
2.425664082E2,-6.780307017E-2,-1.522673428E-2,8.384907246E-2
2.425764412E2,-1.103588864E-2,2.184344351E-2,7.010402262E-2
2.425864732E2,3.383600973E-2,6.664130151E-2,6.085898995E-2
2.425965062E2,4.119378045E-2,6.351245642E-2,6.221612871E-2
2.426065382E2,3.379866064E-2,2.808710039E-2,8.587630212E-2
2.426165712E2,2.501526564E-2,-7.916545272E-3,1.486888468E-1
2.426266032E2,-1.039664179E-2,-2.303452134E-2,1.866203195E-1
2.426366362E2,-1.025601625E-2,-2.874315798E-2,2.276180720E-1
2.426466682E2,4.526256546E-2,-9.390043616E-3,1.768958151E-1
2.426567012E2,9.324891016E-2,5.103449821E-3,1.137037861E-1
2.426667332E2,1.311980706E-1,8.087868690E-3,4.043232679E-2
2.426767652E2,9.180859476E-2,5.117073834E-2,2.572774887E-4
2.426867982E2,5.899518996E-2,1.043804008E-1,5.782896280E-3
2.426968302E2,3.260041997E-2,1.467446476E-1,-7.449937463E-3
2.427068632E2,-2.920011789E-2,1.685600245E-1,-8.334445775E-2
2.427168952E2,-1.105799112E-1,2.008062494E-1,-1.625853395E-1
2.427269282E2,-1.564755839E-1,2.644689792E-1,-2.332851934E-1
2.427369602E2,-1.281379303E-1,3.095767397E-1,-2.187852681E-1
2.427469932E2,-5.214020669E-2,3.325112736E-1,-1.558002305E-1
2.427570252E2,-2.000873342E-2,3.176154917E-1,-1.327873439E-1
2.427670582E2,-1.582066521E-2,2.694987541E-1,-9.188782454E-2
2.427770902E2,2.304621577E-2,1.981264704E-1,-3.523298264E-2
2.427871222E2,4.108429134E-2,1.687091285E-1,-4.134039938E-2
2.427971552E2,9.601625115E-2,1.731775707E-1,-4.318110287E-2
2.428071872E2,1.894854552E-1,1.403986645E-1,1.651136756E-2
2.428172202E2,2.591876279E-1,8.690248847E-2,2.017874122E-2
2.428272522E2,2.546186136E-1,3.608901501E-2,5.072693467E-2
2.428372852E2,2.253496447E-1,-4.873069525E-2,1.003352970E-1
2.428473172E2,2.084932914E-1,-1.342485631E-1,1.434041333E-1
2.428573502E2,1.779389584E-1,-1.543629849E-1,1.966553110E-1
2.428673822E2,1.364588106E-1,-1.274424040E-1,2.275221777E-1
2.428774152E2,1.749729583E-1,-1.016029733E-1,2.558700639E-1
2.428874472E2,1.977480094E-1,-6.341363847E-2,2.780146390E-1
2.428974792E2,1.448041029E-1,-2.582305849E-2,2.429430395E-1
2.429075122E2,7.387416109E-2,-2.947230577E-2,2.125076973E-1
2.429175442E2,3.279557079E-3,-5.106958151E-2,2.141940343E-1
2.429275772E2,-6.999380261E-2,-6.594548285E-2,2.232841158E-1
2.429376092E2,-1.380279109E-1,-6.610218823E-2,1.936954504E-1
2.429476422E2,-1.332342173E-1,-3.408225060E-2,1.070005381E-1
2.429576742E2,-8.748238608E-2,3.731283724E-2,3.881732583E-2
2.429677072E2,-5.173689499E-3,1.116116524E-1,-1.342696130E-2
2.429777392E2,1.923134610E-2,1.485227859E-1,-4.234495103E-2
2.429877722E2,-5.127503805E-2,1.368295240E-1,-6.734822989E-3
2.429978042E2,-1.256405845E-1,5.457264841E-2,1.349946678E-2
2.430078362E2,-1.520180321E-1,-5.244952440E-3,-1.213414192E-2
2.430178692E2,-5.054581717E-2,-9.039210677E-3,1.332112670E-2
2.430279012E2,1.042693037E-1,8.332867026E-3,6.562330127E-3
2.430379342E2,1.710810515E-1,6.276927531E-2,7.517180443E-3
2.430479662E2,1.914562592E-1,8.964307845E-2,3.548792124E-2
2.430579992E2,1.690240011E-1,5.280737400E-2,4.552115858E-2
2.430680312E2,7.262716927E-2,-3.748065233E-3,7.637223780E-2
2.430780642E2,1.280569464E-2,-5.464398444E-2,8.765502512E-2
2.430880962E2,3.756105155E-4,-1.137189889E-1,8.237674356E-2
2.430981292E2,1.928923354E-3,-1.161403209E-1,1.666339517E-2
2.431081612E2,4.615053825E-2,-1.094253784E-1,-5.507609367E-2
2.431181932E2,9.835776865E-2,-1.199491972E-1,-1.610405052E-1
2.431282262E2,7.613739900E-2,-9.570664108E-2,-2.249932569E-1
2.431382582E2,5.160708681E-2,-6.470411897E-2,-2.397142071E-1
2.431482912E2,5.438341789E-2,-2.397124529E-2,-1.698715550E-1
2.431583232E2,1.112425469E-1,9.121656418E-3,-9.780052900E-2
2.431683562E2,1.524500683E-1,1.507470667E-2,-8.733693659E-2
2.431783882E2,1.578030480E-1,6.245995760E-3,-5.074564576E-2
2.431884212E2,1.606107348E-1,2.452614605E-2,-7.740544081E-2
2.431984532E2,1.320714985E-1,8.409465551E-2,-8.384965718E-2
2.432084852E2,8.338597298E-2,1.815355808E-1,1.127810955E-2
2.432185182E2,4.213108912E-2,2.006670856E-1,1.081424993E-1
2.432285502E2,9.485645592E-3,2.135011393E-1,1.563954771E-1
2.432385832E2,1.741856307E-2,2.144472188E-1,2.029352206E-1
2.432486154E2,9.494928047E-2,2.242886674E-1,2.455777949E-1
2.432586484E2,1.096374862E-1,2.379939562E-1,2.022165978E-1
2.432686804E2,5.101593331E-2,2.370999169E-1,1.849076700E-1
2.432787134E2,1.581028640E-2,2.122550976E-1,2.090742123E-1
2.432887454E2,1.268772706E-2,1.359161890E-1,2.407678753E-1
2.432987784E2,2.143969327E-2,1.139259803E-1,2.682334167E-1
2.433088104E2,4.418170765E-2,8.151310980E-2,3.166021693E-1
2.433188424E2,9.462432146E-2,5.198057771E-2,3.193047523E-1
2.433288754E2,1.462928040E-1,3.601884842E-2,2.629796934E-1
2.433389074E2,1.485359421E-1,5.237468004E-2,1.555704349E-1
2.433489404E2,9.491741315E-2,8.633004606E-2,8.880926549E-2
2.433589724E2,5.037288576E-2,9.494240999E-2,6.887903094E-2
2.433690054E2,7.562379420E-2,5.012116313E-2,4.218239844E-2
2.433790374E2,6.125199594E-2,-5.670688212E-2,7.729083538E-2
2.433890704E2,4.202978611E-3,-1.443654156E-1,1.027203763E-1
2.433991024E2,-1.507967681E-2,-1.303689355E-1,1.293743241E-1
2.434091354E2,4.419106320E-3,-1.114245415E-1,7.482681870E-2
2.434191674E2,4.861616291E-2,-1.277891439E-1,6.660563350E-3
2.434291994E2,1.014361815E-1,-1.347765666E-1,-5.840082049E-2
2.434392324E2,1.295966645E-1,-1.502190632E-1,-1.064830595E-1
2.434492644E2,1.516996513E-1,-1.618608695E-1,-8.709369242E-2
2.434592974E2,1.033428124E-1,-1.727811295E-1,-6.913864732E-2
2.434693294E2,6.115931757E-2,-1.909571993E-1,-3.494413018E-2
2.434793624E2,6.118182935E-2,-1.704188544E-1,1.819010317E-2
2.434893944E2,1.090366848E-1,-1.445203668E-1,5.910365582E-3
2.434994274E2,1.642631981E-1,-1.108830893E-1,3.547505736E-2
2.435094594E2,1.748566718E-1,-9.297365248E-2,3.633518279E-2
2.435194924E2,1.522256083E-1,-5.398266435E-2,7.947535515E-3
2.435295244E2,9.068965696E-2,-2.394961059E-2,-2.976583600E-2
2.435395564E2,4.281630971E-2,-6.758211851E-3,1.548927426E-2
2.435495894E2,2.391174987E-2,1.924377143E-2,4.555039465E-2
2.435596214E2,2.553734891E-2,4.106850386E-2,1.761181355E-3
2.435696544E2,1.079067104E-2,5.964218438E-2,-3.496050239E-2
2.435796864E2,-2.454873092E-2,6.617235482E-2,-6.108586192E-2
2.435897194E2,-5.154291362E-2,7.107173681E-2,-7.213651478E-2
2.435997514E2,-9.090461522E-2,7.871404767E-2,-1.055901897E-1
2.436097844E2,-1.168949772E-1,8.378533781E-2,-1.294275337E-1
2.436198164E2,-5.438107900E-2,8.827249110E-2,-9.971549213E-2
2.436298494E2,1.072160080E-2,9.359638095E-2,-6.821186364E-2
2.436398814E2,-4.551545754E-3,7.360767424E-2,-4.143044651E-2
2.436499134E2,7.295351699E-3,5.978661060E-2,-3.150012016E-2
2.436599464E2,7.330208413E-2,7.731013119E-2,-1.887481213E-2
2.436699784E2,1.267034622E-1,6.071573317E-2,-1.529573143E-2
2.436800114E2,1.234559186E-1,2.685743093E-2,-2.842974722E-2
2.436900434E2,1.150240874E-1,2.664342284E-2,3.545751572E-3
2.437000764E2,1.603492181E-1,2.424898803E-2,2.879519820E-2
2.437101084E2,2.095208665E-1,5.401716292E-2,1.010042185E-1
2.437201414E2,1.822229940E-1,2.989681363E-2,1.500301981E-1
2.437301734E2,1.338624275E-1,1.699142396E-2,1.208993697E-1
2.437402064E2,1.158834089E-1,2.344148755E-3,1.163262624E-1
2.437502384E2,9.701692902E-2,2.506701350E-3,1.634308469E-1
2.437602704E2,5.188292921E-2,1.329072118E-2,1.676537061E-1
2.437703034E2,1.773511671E-2,2.255095661E-2,1.463984925E-1
2.437803354E2,-1.818586394E-2,4.192102790E-2,1.900865489E-1
2.437903684E2,-3.155925013E-2,8.350993395E-2,1.772209203E-1
2.438004004E2,-3.492176458E-2,9.693455637E-2,1.357331711E-1
2.438104334E2,-2.021952555E-2,9.414543450E-2,9.484943926E-2
2.438204654E2,-7.918737978E-3,8.383153081E-2,8.694341898E-2
2.438304984E2,5.326484554E-2,7.328607738E-2,1.015725678E-1
2.438405304E2,9.342344955E-2,2.579791546E-2,1.110795557E-1
2.438505624E2,5.062278114E-2,-1.550096869E-2,9.606916845E-2
2.438605954E2,-1.014893912E-2,-1.296561599E-2,5.311552227E-2
2.438706274E2,3.010563232E-2,1.434965193E-2,3.986631632E-2
2.438806604E2,9.467577696E-2,4.486042321E-2,6.153785169E-2
2.438906924E2,8.874706574E-2,1.790826738E-2,7.562847197E-2
2.439007254E2,2.819454297E-3,-1.477649868E-2,4.224671781E-2
2.439107574E2,-3.892951928E-2,-1.680606723E-2,1.350472927E-2
2.439207904E2,2.158850491E-2,2.120785117E-3,-9.687666893E-3
2.439308224E2,7.026504032E-2,4.175262809E-2,-3.406120062E-2
2.439408544E2,7.125818990E-2,5.058777094E-2,-3.252045929E-2
2.439508874E2,3.740003385E-2,2.464542925E-2,-1.199263930E-3
2.439609194E2,-4.666808993E-3,-1.004668593E-2,2.772164941E-3
2.439709524E2,-8.034732118E-3,-2.102307916E-2,-1.877014697E-2
2.439809844E2,3.010957919E-2,-7.963907719E-4,-1.388538301E-2
2.439910174E2,8.675462700E-2,2.597684026E-2,-2.157330215E-2
2.440010494E2,1.115856323E-1,3.917634487E-2,-4.711101651E-3
2.440110824E2,1.178664920E-1,-1.559920192E-2,6.064381242E-2
2.440211144E2,1.051683131E-1,-5.317750275E-2,8.940860510E-2
2.440311474E2,1.005209461E-1,-5.493809938E-2,7.861113667E-2
2.440411794E2,9.176028214E-2,9.877701402E-3,5.401248515E-2
2.440512114E2,1.501529896E-1,6.850831747E-2,2.091665983E-2
2.440612444E2,2.227544311E-1,9.638491809E-2,5.350670099E-2
2.440712764E2,1.940793201E-1,9.663576365E-2,9.938161612E-2
2.440813094E2,1.070918278E-1,1.836551964E-2,1.224868888E-1
2.440913414E2,4.261282660E-2,-2.760412037E-2,1.404302394E-1
2.441013744E2,-8.460336328E-3,-4.231045246E-2,1.580362058E-1
2.441114064E2,-3.410863616E-2,-6.821361780E-3,1.192679965E-1
2.441214394E2,-5.068256892E-2,3.029442430E-2,1.049996209E-1
2.441314714E2,-5.432348393E-2,1.917886734E-3,8.386369050E-2
2.441415044E2,-5.750897393E-2,-3.580893338E-2,6.665007234E-2
2.441515364E2,-6.878394060E-2,-6.638519347E-2,2.483897209E-2
2.441615684E2,-1.057686760E-1,-5.578653038E-2,-7.485663950E-2
2.441716014E2,-7.815242261E-2,-2.634755373E-2,-1.600570035E-1
2.441816334E2,-3.854404159E-2,-1.635290802E-2,-2.305867034E-1
2.441916664E2,-2.688849427E-2,-7.703706622E-3,-2.418542880E-1
2.442016984E2,-3.047861159E-4,-7.541738749E-3,-1.951841515E-1
2.442117314E2,4.916265830E-2,-4.126672447E-2,-1.537548745E-1
2.442217634E2,8.738751501E-2,-5.375052989E-2,-1.254660451E-1
2.442317964E2,9.978375837E-2,-4.663622260E-2,-1.344251490E-1
2.442418284E2,6.704468630E-2,-2.593649447E-2,-1.829529458E-1
2.442518612E2,5.395152792E-2,8.811753988E-3,-1.883838397E-1
2.442618932E2,5.156601012E-2,7.437775254E-2,-1.541624254E-1
2.442719252E2,2.841417901E-2,7.346207857E-2,-7.206225514E-2
2.442819582E2,2.316264845E-2,4.347872615E-2,7.944611907E-3
2.442919902E2,3.938523665E-2,1.260835111E-2,5.752900064E-2
2.443020232E2,8.605902761E-2,4.407748103E-2,7.922100127E-2
2.443120552E2,1.159524791E-1,1.102001345E-1,8.811461627E-2
2.443220882E2,1.437769664E-1,1.639366311E-1,9.967923939E-2
2.443321202E2,1.621921874E-1,1.978756249E-1,7.121206999E-2
2.443421533E2,7.648969375E-2,1.981422579E-1,6.779846549E-2
2.443521852E2,7.019655481E-3,1.673303550E-1,4.237711072E-2
2.443622172E2,-5.213523656E-4,1.523924732E-1,3.542652547E-2
2.443722502E2,2.262616642E-2,1.410599846E-1,5.263838947E-2
2.443822822E2,1.058447628E-1,1.153889537E-1,8.526468337E-2
2.443923153E2,1.730986333E-1,1.126150346E-1,1.192685813E-1
2.444023472E2,1.760808595E-1,1.113385874E-1,1.545079958E-1
2.444123802E2,1.316711104E-1,9.768124580E-2,1.957560092E-1
2.444224122E2,9.067803562E-2,5.423058629E-2,2.322554988E-1
2.444324452E2,7.172625951E-2,9.172527194E-3,2.248815751E-1
2.444424773E2,6.657588579E-2,-1.497530401E-2,2.286530292E-1
2.444525102E2,8.055577442E-2,2.043251038E-2,2.353983772E-1
2.444625422E2,8.241306938E-2,4.544046700E-2,2.064482278E-1
2.444725742E2,6.355777234E-2,7.176404715E-2,1.833534801E-1
2.444826072E2,2.162000678E-2,5.730271339E-2,2.114405805E-1
2.444926393E2,-8.244427890E-3,2.817363918E-2,1.843375665E-1
2.445026722E2,-3.362653323E-2,2.410222292E-2,2.317076147E-1
2.445127042E2,-5.514289811E-2,3.026460350E-2,2.721370178E-1
2.445227372E2,-4.226849869E-2,2.657208681E-2,3.008784217E-1
2.445327692E2,9.684450924E-5,3.661234081E-2,2.746630150E-1
2.445428023E2,6.014234059E-2,1.868068457E-2,2.409456307E-1
2.445528342E2,9.401460305E-2,-6.368202567E-3,2.347557682E-1
2.445628662E2,6.809141099E-2,-5.593212605E-2,1.888206267E-1
2.445728992E2,4.573867500E-2,-7.877895176E-2,1.328920090E-1
2.445829312E2,2.964085177E-2,-7.057355404E-2,1.352420050E-1
2.445929643E2,7.644342765E-2,-9.819112301E-2,9.753681958E-2
2.446029962E2,9.316916876E-2,-1.148369765E-1,2.208902657E-2
2.446130292E2,9.295669556E-2,-9.618435860E-2,-6.482106328E-2
2.446230612E2,7.801808283E-2,-8.929516912E-2,-8.024601817E-2
2.446330942E2,1.146630219E-1,-1.203982633E-1,-1.026034319E-1
2.446431263E2,1.463326382E-1,-1.512341398E-1,-8.813858986E-2
2.446531592E2,1.134598111E-1,-1.609913886E-1,-8.114298105E-2
2.446631912E2,1.067268884E-1,-1.457839501E-1,-1.094224548E-1
2.446732232E2,1.585742958E-1,-1.026396847E-1,-1.230599159E-1
2.446832562E2,1.547757983E-1,-7.441868305E-2,-1.469411141E-1
2.446932883E2,1.354497273E-1,-2.286378264E-2,-1.171372712E-1
2.447033212E2,1.286627179E-1,6.303298473E-4,-4.790097535E-2
2.447133532E2,8.644896381E-2,9.712225199E-3,-5.239222169E-2
2.447233862E2,1.701240085E-2,-1.923675478E-2,-5.220978856E-2
2.447334182E2,9.695560634E-3,-1.548693538E-2,-7.068991363E-2
2.447434513E2,3.937164187E-2,1.114128470E-2,-4.348106503E-2
2.447534832E2,1.091986527E-1,3.425532818E-2,-9.913369417E-3
2.447635162E2,1.485021745E-1,4.861375093E-2,-1.785681188E-2
2.447735482E2,1.198800538E-1,2.064827263E-2,-3.741925657E-2
2.447835802E2,8.961581580E-2,2.837536812E-2,-2.104179025E-2
2.447936133E2,1.350305551E-1,4.490018427E-2,-3.492015660E-2
2.448036452E2,1.763040769E-1,7.301885962E-2,-2.907586455E-2
2.448136782E2,1.602724003E-1,8.131371975E-2,-3.031196594E-3
2.448237102E2,1.221261156E-1,8.229137421E-2,4.261099935E-2
2.448337432E2,9.355552353E-2,5.323422074E-2,9.279765129E-2
2.448437753E2,6.262528762E-2,5.614554942E-2,1.719443929E-1
2.448538082E2,8.191276699E-2,7.031569183E-2,2.512209427E-1
2.448638402E2,1.039154740E-1,1.079495412E-1,2.669739264E-1
2.448738722E2,9.181195691E-2,1.188873428E-1,2.537574649E-1
2.448839052E2,3.476388976E-2,1.203280967E-1,1.852204961E-1
2.448939373E2,1.933549963E-2,1.180278021E-1,1.448922497E-1
2.449039702E2,1.969466485E-2,1.373136735E-1,1.084646809E-1
2.449140022E2,3.993531346E-2,1.497349137E-1,1.601295090E-1
2.449240352E2,9.090074144E-2,1.288936830E-1,1.691459155E-1
2.449340672E2,1.628273412E-1,8.476591587E-2,2.082468313E-1
2.449441002E2,1.737117139E-1,4.303141415E-2,2.122936893E-1
2.449541322E2,9.550469287E-2,1.345444322E-2,1.348917568E-1
2.449641652E2,7.909272797E-2,1.967354178E-2,6.180740833E-2
2.449741972E2,7.520082124E-2,9.504649043E-3,3.936813354E-2
2.449842292E2,3.272365004E-2,6.273477674E-3,-7.117230892E-3
2.449942622E2,-2.204860769E-2,-3.742744267E-2,-1.717561126E-2
2.450042942E2,-7.058473684E-2,-6.720497310E-2,-4.922186136E-2
2.450143272E2,-6.321921855E-2,-8.682881355E-2,-8.483842134E-2
2.450243592E2,-5.432618827E-2,-7.724288821E-2,-1.387684608E-1
2.450343923E2,-6.001253240E-2,-3.714268327E-2,-2.048408282E-1
2.450444242E2,-4.960441545E-2,-9.754325151E-3,-2.495474696E-1
2.450544572E2,-8.061336949E-2,-3.594341934E-2,-2.396212363E-1
2.450644892E2,-1.178031959E-1,-5.957552612E-2,-2.077235055E-1
2.450745212E2,-3.830225922E-2,-9.259358346E-2,-1.777407378E-1
2.450845543E2,4.558672048E-2,-1.171361017E-1,-1.287802470E-1
2.450945862E2,1.068718263E-1,-1.034618032E-1,-1.880417776E-1
2.451046192E2,1.201045138E-1,-6.034969747E-2,-2.526125801E-1
2.451146512E2,1.534190250E-1,-6.777507663E-3,-2.952422905E-1
2.451246842E2,1.714003826E-1,-2.690713227E-2,-2.867585653E-1
2.451347163E2,1.384832628E-1,-7.994430184E-2,-2.977027988E-1
2.451447492E2,1.159120602E-1,-1.068233675E-1,-3.075050712E-1
2.451547812E2,9.442792810E-2,-1.317442006E-1,-3.339239609E-1
2.451648142E2,1.050560465E-1,-1.009603643E-1,-4.528773773E-1
2.451748462E2,1.581414557E-1,-4.452947080E-2,-5.305395108E-1
2.451848783E2,1.802619110E-1,-2.223696113E-2,-6.498420060E-1
2.451949112E2,1.809000615E-1,-4.252153695E-2,-7.046619916E-1
2.452049432E2,1.520941190E-1,-7.719201744E-2,-8.295637804E-1
2.452149762E2,6.474197969E-2,-8.633004606E-2,-9.931542563E-1
2.452250082E2,-2.882531136E-3,-2.784034789E-2,-1.205118163E0
2.452350413E2,-6.232919924E-2,3.879569113E-2,-1.439128411E0
2.452450732E2,-1.084292322E-1,1.207759935E-1,-1.684981025E0
2.452551062E2,-1.337712110E-1,1.981112677E-1,-1.919292405E0
